#Orgánica,,Programa,,Subconcepto,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Presupuesto inicial (Proyecto Ppto.)
510,HERRITARREN SEGURTASUN,1361,PREBENTZIO ETA SU-ITZALTZE ZERBITZUA ETA SOROSPENA,62401,ZERBITZU PUBLIKORAKO GARRAIO MATERIALA,510,1,6,65000
510,HERRITARREN SEGURTASUN,1361,PREBENTZIO ETA SU-ITZALTZE ZERBITZUA ETA SOROSPENA,62901,ZERBITZU PUBLIKORAKO BESTE INBERTSIO BATZUK,510,1,6,508000
510,HERRITARREN SEGURTASUN,3271,HERRITARREN BIZIKIDETZA SUSTATZEA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,510,3,1,41076
510,HERRITARREN SEGURTASUN,3271,HERRITARREN BIZIKIDETZA SUSTATZEA,12101,LANTOKI OSAGARRIA,510,3,1,18173
510,HERRITARREN SEGURTASUN,3271,HERRITARREN BIZIKIDETZA SUSTATZEA,12102,OSAGARRI BEREZIA,510,3,1,44935
510,HERRITARREN SEGURTASUN,3271,HERRITARREN BIZIKIDETZA SUSTATZEA,12103,PRODUKTIBITATE OSAGARRIA,510,3,1,4782
510,HERRITARREN SEGURTASUN,3271,HERRITARREN BIZIKIDETZA SUSTATZEA,16001,GIZARTE SEGURANTZA,510,3,1,21385
510,HERRITARREN SEGURTASUN,3271,HERRITARREN BIZIKIDETZA SUSTATZEA,16004,ELKARKIDETZAKO KUOTAK,510,3,1,1708
510,HERRITARREN SEGURTASUN,3271,HERRITARREN BIZIKIDETZA SUSTATZEA,22757,BITARTEKOTZA ZERBITZUA,510,3,2,225000
510,HERRITARREN SEGURTASUN,9209,ZERBITZUETAKO GASTU KOMUNAK,21101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN IRAUNARAZPENA,510,9,2,35880
610,MUGIKORTASUN ETA JASANGARRITASUNA,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,610,1,1,191637
610,MUGIKORTASUN ETA JASANGARRITASUNA,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,12101,LANTOKI OSAGARRIA,610,1,1,83489
610,MUGIKORTASUN ETA JASANGARRITASUNA,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,12102,OSAGARRI BEREZIA,610,1,1,229341
610,MUGIKORTASUN ETA JASANGARRITASUNA,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,12103,PRODUKTIBITATE OSAGARRIA,610,1,1,22243
610,MUGIKORTASUN ETA JASANGARRITASUNA,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,16001,GIZARTE SEGURANTZA,610,1,1,114129
610,MUGIKORTASUN ETA JASANGARRITASUNA,1331,ZIRKULAZIOAREN KONTROLA ETA BIDE SEGURTASUNA,16004,ELKARKIDETZAKO KUOTAK,610,1,1,2790
610,MUGIKORTASUN ETA JASANGARRITASUNA,1533,HIRIKO ESPAZIOEN URBANIZAZIOA ETA HORIETAKO AZPIEGITURAK,60101,ERABILERA OROKORRERAKO AZPIEGITURA ETA URBANIZAZIOA,610,1,6,1562500
610,MUGIKORTASUN ETA JASANGARRITASUNA,1534,HIRIKO ESPAZIOETAKO HORNIDURAK ETA INSTALAZIOAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,610,1,1,95235
610,MUGIKORTASUN ETA JASANGARRITASUNA,1534,HIRIKO ESPAZIOETAKO HORNIDURAK ETA INSTALAZIOAK,12101,LANTOKI OSAGARRIA,610,1,1,47136
610,MUGIKORTASUN ETA JASANGARRITASUNA,1534,HIRIKO ESPAZIOETAKO HORNIDURAK ETA INSTALAZIOAK,12102,OSAGARRI BEREZIA,610,1,1,112695
610,MUGIKORTASUN ETA JASANGARRITASUNA,1534,HIRIKO ESPAZIOETAKO HORNIDURAK ETA INSTALAZIOAK,12103,PRODUKTIBITATE OSAGARRIA,610,1,1,10899
610,MUGIKORTASUN ETA JASANGARRITASUNA,1534,HIRIKO ESPAZIOETAKO HORNIDURAK ETA INSTALAZIOAK,16001,GIZARTE SEGURANTZA,610,1,1,62874
610,MUGIKORTASUN ETA JASANGARRITASUNA,1534,HIRIKO ESPAZIOETAKO HORNIDURAK ETA INSTALAZIOAK,16004,ELKARKIDETZAKO KUOTAK,610,1,1,1144
610,MUGIKORTASUN ETA JASANGARRITASUNA,1534,HIRIKO ESPAZIOETAKO HORNIDURAK ETA INSTALAZIOAK,21001,AZPIEGITUREN ETA ONDASUN NATURALEN IRAUNARAZPENA,610,1,2,1221061
610,MUGIKORTASUN ETA JASANGARRITASUNA,1534,HIRIKO ESPAZIOETAKO HORNIDURAK ETA INSTALAZIOAK,21101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN IRAUNARAZPENA,610,1,2,80000
610,MUGIKORTASUN ETA JASANGARRITASUNA,1534,HIRIKO ESPAZIOETAKO HORNIDURAK ETA INSTALAZIOAK,22707,AZTERLAN ETA LAN TEKNIKOAK,610,1,2,493800
610,MUGIKORTASUN ETA JASANGARRITASUNA,1534,HIRIKO ESPAZIOETAKO HORNIDURAK ETA INSTALAZIOAK,22712,ZERBITZU INFORMATIKOAK,610,1,2,168500
610,MUGIKORTASUN ETA JASANGARRITASUNA,1534,HIRIKO ESPAZIOETAKO HORNIDURAK ETA INSTALAZIOAK,22760,TAO ZERBITZUA,610,1,2,11519200
610,MUGIKORTASUN ETA JASANGARRITASUNA,1534,HIRIKO ESPAZIOETAKO HORNIDURAK ETA INSTALAZIOAK,60101,ERABILERA OROKORRERAKO AZPIEGITURA ETA URBANIZAZIOA,610,1,6,1324000
610,MUGIKORTASUN ETA JASANGARRITASUNA,1534,HIRIKO ESPAZIOETAKO HORNIDURAK ETA INSTALAZIOAK,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,610,1,6,500000
610,MUGIKORTASUN ETA JASANGARRITASUNA,1534,HIRIKO ESPAZIOETAKO HORNIDURAK ETA INSTALAZIOAK,62301,ZERBITZU PUBLIKORAKO MAKINAK,610,1,6,275000
610,MUGIKORTASUN ETA JASANGARRITASUNA,1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,610,1,1,234982
610,MUGIKORTASUN ETA JASANGARRITASUNA,1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",12101,LANTOKI OSAGARRIA,610,1,1,89590
610,MUGIKORTASUN ETA JASANGARRITASUNA,1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",12102,OSAGARRI BEREZIA,610,1,1,258943
610,MUGIKORTASUN ETA JASANGARRITASUNA,1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",12103,PRODUKTIBITATE OSAGARRIA,610,1,1,57448
610,MUGIKORTASUN ETA JASANGARRITASUNA,1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",12104,HABOROKINAK,610,1,1,8049
610,MUGIKORTASUN ETA JASANGARRITASUNA,1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",16001,GIZARTE SEGURANTZA,610,1,1,153176
610,MUGIKORTASUN ETA JASANGARRITASUNA,1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",16004,ELKARKIDETZAKO KUOTAK,610,1,1,12921
610,MUGIKORTASUN ETA JASANGARRITASUNA,1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,610,1,2,16000
610,MUGIKORTASUN ETA JASANGARRITASUNA,1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",22114,MATERIAL TEKNIKO ETA BEREZIAREN HORNIDURA,610,1,2,28837
610,MUGIKORTASUN ETA JASANGARRITASUNA,1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",22605,BILERAK ETA BATZARRAK,610,1,2,1000
610,MUGIKORTASUN ETA JASANGARRITASUNA,1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",22707,AZTERLAN ETA LAN TEKNIKOAK,610,1,2,65008
610,MUGIKORTASUN ETA JASANGARRITASUNA,1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",22712,ZERBITZU INFORMATIKOAK,610,1,2,1000
610,MUGIKORTASUN ETA JASANGARRITASUNA,1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",22717,BIDAI AGENTZIETAKO ZERBITZUAK,610,1,2,1000
610,MUGIKORTASUN ETA JASANGARRITASUNA,1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",22757,BITARTEKOTZA ZERBITZUA,610,1,2,1000
610,MUGIKORTASUN ETA JASANGARRITASUNA,1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",62901,ZERBITZU PUBLIKORAKO BESTE INBERTSIO BATZUK,610,1,6,90000
610,MUGIKORTASUN ETA JASANGARRITASUNA,1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",64401,APLIKAZIO INFORMATIKOAK,610,1,6,6500
610,MUGIKORTASUN ETA JASANGARRITASUNA,1723,INGURUMENAREN HOBEKUNTZA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,610,1,1,88378
610,MUGIKORTASUN ETA JASANGARRITASUNA,1723,INGURUMENAREN HOBEKUNTZA,12101,LANTOKI OSAGARRIA,610,1,1,46756
610,MUGIKORTASUN ETA JASANGARRITASUNA,1723,INGURUMENAREN HOBEKUNTZA,12102,OSAGARRI BEREZIA,610,1,1,117200
610,MUGIKORTASUN ETA JASANGARRITASUNA,1723,INGURUMENAREN HOBEKUNTZA,12103,PRODUKTIBITATE OSAGARRIA,610,1,1,2822
610,MUGIKORTASUN ETA JASANGARRITASUNA,1723,INGURUMENAREN HOBEKUNTZA,16001,GIZARTE SEGURANTZA,610,1,1,57057
610,MUGIKORTASUN ETA JASANGARRITASUNA,1723,INGURUMENAREN HOBEKUNTZA,16004,ELKARKIDETZAKO KUOTAK,610,1,1,2852
610,MUGIKORTASUN ETA JASANGARRITASUNA,1723,INGURUMENAREN HOBEKUNTZA,21001,AZPIEGITUREN ETA ONDASUN NATURALEN IRAUNARAZPENA,610,1,2,16000
610,MUGIKORTASUN ETA JASANGARRITASUNA,1723,INGURUMENAREN HOBEKUNTZA,22199,BESTELAKO HORNIDURAK,610,1,2,1000
610,MUGIKORTASUN ETA JASANGARRITASUNA,1723,INGURUMENAREN HOBEKUNTZA,22603,PUBLIZITATEA ETA PROPAGANDA,610,1,2,18000
610,MUGIKORTASUN ETA JASANGARRITASUNA,1723,INGURUMENAREN HOBEKUNTZA,22707,AZTERLAN ETA LAN TEKNIKOAK,610,1,2,158241
610,MUGIKORTASUN ETA JASANGARRITASUNA,1723,INGURUMENAREN HOBEKUNTZA,22712,ZERBITZU INFORMATIKOAK,610,1,2,5000
610,MUGIKORTASUN ETA JASANGARRITASUNA,1723,INGURUMENAREN HOBEKUNTZA,22719,ANIMALIEN KONTROL ETA ZAINTZARAKO ZERBITZUA,610,1,2,1000
610,MUGIKORTASUN ETA JASANGARRITASUNA,1723,INGURUMENAREN HOBEKUNTZA,22799,KANPOKO ENPRESEK EGINDAKO BESTELAKO LANAK,610,1,2,71394
610,MUGIKORTASUN ETA JASANGARRITASUNA,1723,INGURUMENAREN HOBEKUNTZA,47103,ENPRESA EMAKIDADUNTZAKO TRANSFERENTZIA ARRUNTAK,610,1,4,798100
610,MUGIKORTASUN ETA JASANGARRITASUNA,1723,INGURUMENAREN HOBEKUNTZA,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,610,1,4,50000
610,MUGIKORTASUN ETA JASANGARRITASUNA,1723,INGURUMENAREN HOBEKUNTZA,60101,ERABILERA OROKORRERAKO AZPIEGITURA ETA URBANIZAZIOA,610,1,6,350000
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,610,4,1,154298
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,11001,KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK,610,4,1,134597
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,610,4,1,388063
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,12101,LANTOKI OSAGARRIA,610,4,1,166939
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,12102,OSAGARRI BEREZIA,610,4,1,450890
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,12103,PRODUKTIBITATE OSAGARRIA,610,4,1,51836
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,12104,HABOROKINAK,610,4,1,507
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,16001,GIZARTE SEGURANTZA,610,4,1,302671
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,16004,ELKARKIDETZAKO KUOTAK,610,4,1,11614
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,22199,BESTELAKO HORNIDURAK,610,4,2,900
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,22408,ERANTZUKIZUN ZIBILEKO ASEGURUAK,610,4,2,1000
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,22605,BILERAK ETA BATZARRAK,610,4,2,1000
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,22607,BESTE ENTE BATZUETAKO PARTAIDETZA-KUOTAK,610,4,2,13954
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,22610,KALTE-ORDAINAK,610,4,2,3000
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,22699,BESTELAKO GASTUAK,610,4,2,1063
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,22707,AZTERLAN ETA LAN TEKNIKOAK,610,4,2,27000
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,22713,KOMUNIKAZIO ETA IRUDI ZERBITZUAK EMATEA,610,4,2,21780
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,610,4,2,20000
610,MUGIKORTASUN ETA JASANGARRITASUNA,4401,GARRAIOAREN ARLOKO ZERBITZU OROKORRAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",610,4,2,4000
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,610,4,1,141425
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,12101,LANTOKI OSAGARRIA,610,4,1,71745
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,12102,OSAGARRI BEREZIA,610,4,1,166862
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,12103,PRODUKTIBITATE OSAGARRIA,610,4,1,14070
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,16001,GIZARTE SEGURANTZA,610,4,1,81824
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,16004,ELKARKIDETZAKO KUOTAK,610,4,1,4373
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,22603,PUBLIZITATEA ETA PROPAGANDA,610,4,2,6800
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,22707,AZTERLAN ETA LAN TEKNIKOAK,610,4,2,147936
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,22712,ZERBITZU INFORMATIKOAK,610,4,2,81226
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,42001,BIZKAIKO FORU ALDUNDIARENTZAKO TRANSFERENTZIA ARRUNTAK,610,4,4,140000
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,42102,BIZKAIKO GARRAIO PARTZUERGOARENTZAKO TRANSFERENTZIA ARRUNTAK,610,4,4,100000
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,43305,TRANSFERENTZIA ARRUNTAK ARTXANDAKO FUNIKULARRA SA-RA,610,4,4,2303250
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,47102,TRANSFERENTZIA ARRUNTA BILBOBUS ZERBITZUARI,610,4,4,28391750
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,47199,BESTE ENPRESA PRIBATU BATZUENTZAKO TRANSFERENTZIA ARRUNTAK,610,4,4,15000
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,60101,ERABILERA OROKORRERAKO AZPIEGITURA ETA URBANIZAZIOA,610,4,6,150000
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,62601,ZERBITZU PUBLIKORAKO INFORMAZIOA PROZESATZEKO EKIPOAK,610,4,6,579900
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,64401,APLIKAZIO INFORMATIKOAK,610,4,6,175000
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,73305,KAPITAL TRANSFERENTZIAK ARTXANDAKO FUNIKULARRA SA-RI,610,4,7,256600
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,77102,KAPITALAREN TRANSFERENTZIAK BILBOBUSI,610,4,7,2000000
610,MUGIKORTASUN ETA JASANGARRITASUNA,4411,BIDAIARIEN TALDEKAKO HIRI-GARRAIOA,77199,KAPITAL TRANSFERENTZIAK BESTE ENPRESA PIBATU BATZUEI,610,4,7,170000
610,MUGIKORTASUN ETA JASANGARRITASUNA,4631,"IKERKUNTZA ZIENTIFIKOA, TEKNIKOA ETA APLIKATUA",68001,LURRAK ETA ONDARE ONDASUN NATURALAK,610,4,6,50000
610,MUGIKORTASUN ETA JASANGARRITASUNA,4631,"IKERKUNTZA ZIENTIFIKOA, TEKNIKOA ETA APLIKATUA",78099,KAPITAL TRANSFERENTZIAK FAMILIEI,610,4,7,96000
620,OSASUN ETA KONTSUMOA,1641,HILERRIAK ETA HILETA-ZERBITZUAK,43201,TRANSFERENTZIA ARRUNTAK BILBAO ZERBITZUAK,620,1,4,708400
620,OSASUN ETA KONTSUMOA,1641,HILERRIAK ETA HILETA-ZERBITZUAK,73201,KAPITAL TRANSFERENTZIAK BILBAO ZERBITZUARI,620,1,7,50000
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,620,3,1,522901
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,12101,LANTOKI OSAGARRIA,620,3,1,203847
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,12102,OSAGARRI BEREZIA,620,3,1,510828
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,12103,PRODUKTIBITATE OSAGARRIA,620,3,1,44744
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,12104,HABOROKINAK,620,3,1,2010
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,16001,GIZARTE SEGURANTZA,620,3,1,291580
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,16004,ELKARKIDETZAKO KUOTAK,620,3,1,21909
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,620,3,2,2000
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,22114,MATERIAL TEKNIKO ETA BEREZIAREN HORNIDURA,620,3,2,4300
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,22199,BESTELAKO HORNIDURAK,620,3,2,1500
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,22603,PUBLIZITATEA ETA PROPAGANDA,620,3,2,8500
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,22605,BILERAK ETA BATZARRAK,620,3,2,7300
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,22699,BESTELAKO GASTUAK,620,3,2,1900
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,22740,GIZARTE EKINTZA ZERBITZUAK,620,3,2,133100
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,22752,DROGAMENPEKOTASUNEI AURREA HARTZEKO ZERBITZUAK,620,3,2,125800
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,22758,OSASUNA ALORREKO HEZIKETA ZERBITZUAK,620,3,2,53000
620,OSASUN ETA KONTSUMOA,3111,OSASUNAREN SUSTAPENA KOMUNITATEAN,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,620,3,4,411600
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,620,3,1,901584
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,12101,LANTOKI OSAGARRIA,620,3,1,372854
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,12102,OSAGARRI BEREZIA,620,3,1,958794
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,12103,PRODUKTIBITATE OSAGARRIA,620,3,1,115715
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,12104,HABOROKINAK,620,3,1,617
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,16001,GIZARTE SEGURANTZA,620,3,1,541899
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,16004,ELKARKIDETZAKO KUOTAK,620,3,1,41925
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,620,3,2,45000
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,22107,ANIMALIAK ELIKATZEKO HORNIDURA,620,3,2,9000
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,22109,GARBITZEKO PRODUKTUEN HORNIDURA,620,3,2,2500
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,22114,MATERIAL TEKNIKO ETA BEREZIAREN HORNIDURA,620,3,2,88500
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,22199,BESTELAKO HORNIDURAK,620,3,2,500
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,22603,PUBLIZITATEA ETA PROPAGANDA,620,3,2,500
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,22699,BESTELAKO GASTUAK,620,3,2,1000
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,22701,"GARBIKETA, DESINFEKZIO ETA ZABOR-BILKETA",620,3,2,128500
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,22707,AZTERLAN ETA LAN TEKNIKOAK,620,3,2,19000
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,22718,ORDEZKO BURUTZAPENA,620,3,2,8500
620,OSASUN ETA KONTSUMOA,3112,ELIKAGAIEN ETA HIRIKO INGURUMENAREN SANITATEAREN KONTROLA,22719,ANIMALIEN KONTROL ETA ZAINTZARAKO ZERBITZUA,620,3,2,71500
